dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,param_log10_learning_rate,param_signature,feature_set_label,target_class_label
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.2168,0.2679,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.2021,0.2679,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,10,0.3016,0.3016,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,10,0.1684,0.3016,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,10,0.2296,0.3016,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,10,0.2278,0.3016,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,10,0.2814,0.3016,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,10,0.2091,0.3016,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,10,0.2745,0.3016,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,10,0.2239,0.3016,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.2442,0.3016,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.2206,0.3016,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,10,0.2604,0.2604,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,10,0.162,0.2604,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,10,0.1562,0.2604,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,10,0.1975,0.2604,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,10,0.2308,0.2604,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,10,0.1922,0.2604,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,10,0.2222,0.2604,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,10,0.206,0.2604,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.2286,0.2604,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.2098,0.2604,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,10,0.2745,0.2745,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,10,0.0891,0.2745,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,10,0.1704,0.2745,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,10,0.1837,0.2745,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,10,0.2545,0.2745,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,10,0.1481,0.2745,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,10,0.249,0.2745,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,10,0.2008,0.2745,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.267,0.2745,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.1872,0.2745,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,0,10,0.2455,0.2455,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,1,10,0.0574,0.2455,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,2,10,0.1746,0.2455,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,3,10,0.1257,0.2455,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,4,10,0.1967,0.2455,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,5,10,0.1099,0.2455,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,6,10,0.2068,0.2455,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,7,10,0.1546,0.2455,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,8,10,0.2332,0.2455,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary_plus_target_context,xgboost,35,nested,spearman,9,10,0.184,0.2455,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_target_context,xgboost,20,nested,spearman,0,10,0.2159,0.2159,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_target_context,xgboost,20,nested,spearman,1,10,0.1024,0.2159,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_target_context,xgboost,20,nested,spearman,2,10,0.1484,0.2159,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_target_context,xgboost,20,nested,spearman,3,10,0.1608,0.2159,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Target context,PA
pa,pa_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_target_context,xgboost,20,nested,spearman,4,10,0.1916,0.2159,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Target context,PA
