dataset_label,dataset_display,id,target_a,target_b,strain_a,strain_b,strain_a_display,strain_b_display,strain_pair,label_pkd_a,label_pkd_b,pred_mean_a,pred_mean_b,observed_delta_pkd,predicted_delta_pkd,observed_pair_divergence,predicted_pair_divergence,delta_residual,abs_delta_error,outer_fold_a,outer_fold_b
pa,PA,169590-42-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.94,4.221,4.0815,4.1847,-0.28100000000000014,-0.10320000000000018,0.28100000000000014,0.10320000000000018,-0.17779999999999996,0.17779999999999996,4.0,3.0
pa,PA,170729-80-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.887,4.84,4.6162,4.6162,0.04699999999999971,0.0,0.04699999999999971,0.0,0.04699999999999971,0.04699999999999971,2.0,2.0
pa,PA,171599-83-0,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.742,4.305,4.5281,4.9374,1.4370000000000003,-0.4093,1.4370000000000003,0.4093,1.8463000000000003,1.8463000000000003,1.0,2.0
pa,PA,17321-77-6,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.423,4.904,4.9791,5.2637,0.5190000000000001,-0.2846000000000002,0.5190000000000001,0.2846000000000002,0.8036000000000003,0.8036000000000003,0.0,1.0
pa,PA,1744-22-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.24,4.455,4.0062,3.9552,-0.21499999999999986,0.05099999999999971,0.21499999999999986,0.05099999999999971,-0.26599999999999957,0.26599999999999957,1.0,3.0
pa,PA,175865-59-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.694,4.725,4.6709,5.1317,-0.030999999999999694,-0.46080000000000076,0.030999999999999694,0.46080000000000076,0.42980000000000107,0.42980000000000107,1.0,4.0
pa,PA,179324-69-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.884,5.262,4.9835,4.8876,-0.3779999999999992,0.09590000000000032,0.3779999999999992,0.09590000000000032,-0.47389999999999954,0.47389999999999954,2.0,3.0
pa,PA,179463-17-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.845,3.037,3.559,3.9048,0.8080000000000003,-0.34579999999999966,0.8080000000000003,0.34579999999999966,1.1538,1.1538,2.0,1.0
pa,PA,18010-40-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.823,3.882,4.1736,4.1794,-0.05900000000000016,-0.005799999999999805,0.05900000000000016,0.005799999999999805,-0.05320000000000036,0.05320000000000036,1.0,4.0
pa,PA,183133-96-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.43,4.162,4.0012,3.5538,-0.7319999999999998,0.4474,0.7319999999999998,0.4474,-1.1793999999999998,1.1793999999999998,0.0,4.0
pa,PA,186826-86-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.918,3.892,3.9423,4.7369,0.026000000000000245,-0.7946000000000004,0.026000000000000245,0.7946000000000004,0.8206000000000007,0.8206000000000007,1.0,4.0
pa,PA,188062-50-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.23,5.149,5.0198,5.1909,0.0810000000000004,-0.17110000000000003,0.0810000000000004,0.17110000000000003,0.25210000000000043,0.25210000000000043,1.0,4.0
pa,PA,190786-44-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.898,4.998,4.9865,4.9615,-0.10000000000000053,0.025000000000000355,0.10000000000000053,0.025000000000000355,-0.1250000000000009,0.1250000000000009,0.0,2.0
pa,PA,19171-19-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.482,4.287,3.9037,3.9037,-0.8049999999999997,0.0,0.8049999999999997,0.0,-0.8049999999999997,0.8049999999999997,3.0,3.0
pa,PA,19356-17-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.061,4.791,4.6375,4.7151,0.2699999999999996,-0.07759999999999945,0.2699999999999996,0.07759999999999945,0.347599999999999,0.347599999999999,2.0,4.0
pa,PA,19387-91-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.796,5.445,5.2528,5.4835,0.351,-0.23070000000000057,0.351,0.23070000000000057,0.5817000000000005,0.5817000000000005,4.0,0.0
pa,PA,1953-02-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.781,4.281,4.1284,4.6345,0.5,-0.5061,0.5,0.5061,1.0061,1.0061,1.0,2.0
pa,PA,196597-26-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.521,6.056,5.2971,4.57,-1.5350000000000001,0.7271000000000001,1.5350000000000001,0.7271000000000001,-2.2621,2.2621,0.0,3.0
pa,PA,19767-45-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.261,5.845,5.7705,5.8294,0.41600000000000037,-0.05889999999999951,0.41600000000000037,0.05889999999999951,0.4748999999999999,0.4748999999999999,0.0,1.0
pa,PA,19774-82-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.261,4.66,4.0435,4.0435,0.601,0.0,0.601,0.0,0.601,0.601,3.0,3.0
pa,PA,198480-56-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.448,4.373,4.255,4.255,-0.9250000000000003,0.0,0.9250000000000003,0.0,-0.9250000000000003,0.9250000000000003,0.0,0.0
pa,PA,201530-41-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.578,5.058,5.2429,5.4583,0.5200000000000005,-0.2154000000000007,0.5200000000000005,0.2154000000000007,0.7354000000000012,0.7354000000000012,3.0,1.0
pa,PA,202138-50-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.888,4.051,3.8891,3.8122,-0.16300000000000026,0.07690000000000019,0.16300000000000026,0.07690000000000019,-0.23990000000000045,0.23990000000000045,2.0,0.0
pa,PA,2030-63-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.419,5.399,4.8502,4.9516,0.019999999999999574,-0.10139999999999993,0.019999999999999574,0.10139999999999993,0.12139999999999951,0.12139999999999951,0.0,2.0
pa,PA,204255-11-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.912,5.763,5.5173,4.8745,-0.851,0.6427999999999994,0.851,0.6427999999999994,-1.4937999999999994,1.4937999999999994,1.0,2.0
pa,PA,2062-78-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.264,3.824,3.4492,3.4513,-0.56,-0.0020999999999999908,0.56,0.0020999999999999908,-0.5579000000000001,0.5579000000000001,4.0,2.0
pa,PA,2068-78-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.638,3.845,3.6777,4.2025,-0.2070000000000003,-0.5247999999999995,0.2070000000000003,0.5247999999999995,0.3177999999999992,0.3177999999999992,1.0,4.0
pa,PA,211915-06-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.705,4.841,4.0333,4.0333,-1.1360000000000001,0.0,1.1360000000000001,0.0,-1.1360000000000001,1.1360000000000001,0.0,0.0
pa,PA,21256-18-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.007,4.422,4.3735,4.6506,-0.41500000000000004,-0.2770999999999999,0.41500000000000004,0.2770999999999999,-0.13790000000000013,0.13790000000000013,1.0,3.0
pa,PA,2135-17-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.561,4.202,4.2407,4.1144,0.359,0.12630000000000052,0.359,0.12630000000000052,0.23269999999999946,0.23269999999999946,0.0,4.0
pa,PA,21679-14-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.989,4.518,4.5126,3.8445,-0.5289999999999999,0.6680999999999999,0.5289999999999999,0.6680999999999999,-1.1970999999999998,1.1970999999999998,3.0,0.0
pa,PA,21736-83-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.675,3.91,3.787,4.3793,-0.23500000000000032,-0.5922999999999998,0.23500000000000032,0.5922999999999998,0.3572999999999995,0.3572999999999995,4.0,2.0
pa,PA,2192-20-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.917,5.516,4.739,4.739,-0.5990000000000002,0.0,0.5990000000000002,0.0,-0.5990000000000002,0.5990000000000002,2.0,2.0
pa,PA,220127-57-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.896,4.139,4.5554,4.7716,-0.24300000000000033,-0.21620000000000061,0.24300000000000033,0.21620000000000061,-0.026799999999999713,0.026799999999999713,0.0,1.0
pa,PA,220620-09-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.081,4.32,4.6923,4.6923,-0.23899999999999988,0.0,0.23899999999999988,0.0,-0.23899999999999988,0.23899999999999988,3.0,3.0
pa,PA,22254-24-6,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.3,3.801,3.992,4.3545,0.49899999999999967,-0.3624999999999998,0.49899999999999967,0.3624999999999998,0.8614999999999995,0.8614999999999995,1.0,4.0
pa,PA,22260-51-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.798,6.498,5.6464,5.6464,-0.7000000000000002,0.0,0.7000000000000002,0.0,-0.7000000000000002,0.7000000000000002,1.0,1.0
pa,PA,223673-61-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.895,4.721,4.9736,4.8689,0.1739999999999995,0.10470000000000024,0.1739999999999995,0.10470000000000024,0.06929999999999925,0.06929999999999925,4.0,0.0
pa,PA,224785-90-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.583,4.36,4.4576,4.5744,0.22299999999999986,-0.11679999999999957,0.22299999999999986,0.11679999999999957,0.33979999999999944,0.33979999999999944,4.0,1.0
pa,PA,22916-47-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.26,4.294,4.2204,3.7199,-0.03399999999999981,0.5004999999999997,0.03399999999999981,0.5004999999999997,-0.5344999999999995,0.5344999999999995,4.0,3.0
pa,PA,231277-92-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.587,4.575,4.4874,4.4226,0.011999999999999567,0.06479999999999997,0.011999999999999567,0.06479999999999997,-0.0528000000000004,0.0528000000000004,1.0,0.0
pa,PA,242478-38-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.368,5.42,4.5696,4.5116,-1.0519999999999996,0.05800000000000072,1.0519999999999996,0.05800000000000072,-1.1100000000000003,1.1100000000000003,2.0,1.0
pa,PA,2447-57-6,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.023,3.826,4.2678,3.7666,0.19699999999999962,0.5012000000000003,0.19699999999999962,0.5012000000000003,-0.3042000000000007,0.3042000000000007,3.0,0.0
pa,PA,24729-96-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.636,6.953,6.0573,5.3352,-0.31700000000000017,0.7220999999999993,0.31700000000000017,0.7220999999999993,-1.0390999999999995,1.0390999999999995,1.0,0.0
pa,PA,25451-15-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.339,4.653,4.385,4.5978,-0.31399999999999917,-0.21280000000000054,0.31399999999999917,0.21280000000000054,-0.10119999999999862,0.10119999999999862,0.0,2.0
pa,PA,2627-69-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.216,3.322,3.4628,3.4388,-0.10599999999999987,0.02400000000000002,0.10599999999999987,0.02400000000000002,-0.1299999999999999,0.1299999999999999,1.0,2.0
pa,PA,26807-65-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.354,4.545,4.317,4.575,-0.19099999999999984,-0.258,0.19099999999999984,0.258,0.06700000000000017,0.06700000000000017,3.0,1.0
pa,PA,269055-15-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.45,6.214,5.3734,4.7667,0.23599999999999977,0.6067,0.23599999999999977,0.6067,-0.37070000000000025,0.37070000000000025,1.0,0.0
pa,PA,274693-27-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.33,5.186,5.0107,5.0364,0.14400000000000013,-0.0257000000000005,0.14400000000000013,0.0257000000000005,0.16970000000000063,0.16970000000000063,3.0,0.0
pa,PA,27833-64-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.331,4.584,4.8036,4.8036,-0.2529999999999992,0.0,0.2529999999999992,0.0,-0.2529999999999992,0.2529999999999992,4.0,4.0
pa,PA,2809-21-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.864,4.692,4.6787,4.7154,0.1719999999999997,-0.03669999999999973,0.1719999999999997,0.03669999999999973,0.20869999999999944,0.20869999999999944,1.0,0.0
pa,PA,28657-80-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.39,4.077,4.6143,4.8245,0.3129999999999997,-0.2101999999999995,0.3129999999999997,0.2101999999999995,0.5231999999999992,0.5231999999999992,4.0,3.0
pa,PA,286930-03-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.413,4.19,4.9976,4.9976,0.22299999999999986,0.0,0.22299999999999986,0.0,0.22299999999999986,0.22299999999999986,3.0,3.0
pa,PA,297-76-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.336,4.009,4.7974,4.711,-0.6730000000000005,0.08639999999999937,0.6730000000000005,0.08639999999999937,-0.7593999999999999,0.7593999999999999,0.0,3.0
pa,PA,302-79-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.988,4.742,4.163,4.1314,-0.754,0.03160000000000007,0.754,0.03160000000000007,-0.7856000000000001,0.7856000000000001,1.0,2.0
pa,PA,302962-49-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.114,3.489,4.4231,4.4231,0.625,0.0,0.625,0.0,0.625,0.625,1.0,1.0
pa,PA,304-20-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.598,5.426,4.6295,4.7284,-0.8280000000000003,-0.09889999999999954,0.8280000000000003,0.09889999999999954,-0.7291000000000007,0.7291000000000007,1.0,0.0
pa,PA,3056-17-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.85,4.457,4.1976,4.0591,-0.6069999999999998,0.1385000000000005,0.6069999999999998,0.1385000000000005,-0.7455000000000003,0.7455000000000003,1.0,3.0
pa,PA,30652-11-0,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.596,4.289,4.2796,3.7114,-0.6929999999999996,0.5682000000000005,0.6929999999999996,0.5682000000000005,-1.2612,1.2612,4.0,2.0
pa,PA,319460-85-0,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.938,6.558,5.4087,5.6847,0.3799999999999999,-0.2760000000000007,0.3799999999999999,0.2760000000000007,0.6560000000000006,0.6560000000000006,2.0,0.0
pa,PA,320345-99-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.461,5.143,4.9127,5.196,0.3180000000000005,-0.28329999999999966,0.3180000000000005,0.28329999999999966,0.6013000000000002,0.6013000000000002,1.0,0.0
pa,PA,321-30-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.451,3.891,4.5572,4.793,0.5599999999999996,-0.23580000000000023,0.5599999999999996,0.23580000000000023,0.7957999999999998,0.7957999999999998,1.0,2.0
pa,PA,33069-62-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.28,3.335,3.4429,3.4559,-0.05500000000000016,-0.013000000000000345,0.05500000000000016,0.013000000000000345,-0.041999999999999815,0.041999999999999815,0.0,2.0
pa,PA,330784-47-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.535,4.516,4.5076,4.5053,0.019000000000000128,0.0022999999999999687,0.019000000000000128,0.0022999999999999687,0.01670000000000016,0.01670000000000016,1.0,2.0
pa,PA,33402-03-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.754,3.711,3.9114,4.3988,0.04300000000000015,-0.4873999999999996,0.04300000000000015,0.4873999999999996,0.5303999999999998,0.5303999999999998,4.0,1.0
pa,PA,33419-42-0,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.128,6.356,6.1246,6.2039,-0.22799999999999976,-0.07929999999999993,0.22799999999999976,0.07929999999999993,-0.14869999999999983,0.14869999999999983,1.0,4.0
pa,PA,341031-54-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.757,6.809,6.4691,5.7238,-0.05200000000000049,0.7453000000000003,0.05200000000000049,0.7453000000000003,-0.7973000000000008,0.7973000000000008,1.0,4.0
pa,PA,34183-22-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.38,4.517,4.6284,4.5197,-0.13700000000000045,0.1086999999999998,0.13700000000000045,0.1086999999999998,-0.24570000000000025,0.24570000000000025,2.0,4.0
pa,PA,34381-68-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.971,4.609,4.5039,4.3285,-0.6379999999999999,0.17539999999999978,0.6379999999999999,0.17539999999999978,-0.8133999999999997,0.8133999999999997,1.0,0.0
pa,PA,34552-83-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.979,4.4,4.2834,4.0543,-0.42100000000000026,0.22910000000000075,0.42100000000000026,0.22910000000000075,-0.650100000000001,0.650100000000001,0.0,4.0
pa,PA,34580-14-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.007,4.46,4.4371,4.3315,-0.4530000000000003,0.10559999999999992,0.4530000000000003,0.10559999999999992,-0.5586000000000002,0.5586000000000002,1.0,4.0
pa,PA,3543-75-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.211,4.347,4.3843,4.1647,-0.13600000000000012,0.2195999999999998,0.13600000000000012,0.2195999999999998,-0.3555999999999999,0.3555999999999999,2.0,1.0
pa,PA,36322-90-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.475,6.04,5.0918,5.5079,-0.5650000000000004,-0.41610000000000014,0.5650000000000004,0.41610000000000014,-0.14890000000000025,0.14890000000000025,4.0,1.0
pa,PA,364782-34-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.327,4.19,4.2386,4.3106,0.13699999999999957,-0.07200000000000006,0.13699999999999957,0.07200000000000006,0.20899999999999963,0.20899999999999963,2.0,4.0
pa,PA,367514-88-3,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.002,4.318,4.9102,5.8398,1.6840000000000002,-0.9296000000000006,1.6840000000000002,0.9296000000000006,2.613600000000001,2.613600000000001,0.0,4.0
pa,PA,36791-04-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.27,4.287,4.1249,4.1249,-0.017000000000000348,0.0,0.017000000000000348,0.0,-0.017000000000000348,0.017000000000000348,3.0,3.0
pa,PA,3717-88-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.828,4.562,5.0429,5.0429,1.266,0.0,1.266,0.0,1.266,1.266,2.0,2.0
pa,PA,3801-06-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.467,4.216,4.0672,4.6376,0.25099999999999945,-0.5704000000000002,0.25099999999999945,0.5704000000000002,0.8213999999999997,0.8213999999999997,1.0,3.0
pa,PA,380843-75-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.237,5.936,5.8447,4.4481,0.30100000000000016,1.3965999999999994,0.30100000000000016,1.3965999999999994,-1.0955999999999992,1.0955999999999992,3.0,4.0
pa,PA,38194-50-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.386,3.708,4.5664,5.029,1.678,-0.4626000000000001,1.678,0.4626000000000001,2.1406,2.1406,3.0,1.0
pa,PA,38304-91-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.625,4.56,4.6689,4.4899,0.06500000000000039,0.17900000000000027,0.06500000000000039,0.17900000000000027,-0.11399999999999988,0.11399999999999988,4.0,3.0
pa,PA,389-08-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.614,5.298,4.9205,3.6176,-1.6840000000000002,1.3028999999999997,1.6840000000000002,1.3028999999999997,-2.9869,2.9869,0.0,4.0
pa,PA,3963-95-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.133,3.708,3.8313,3.9796,0.4249999999999998,-0.14829999999999988,0.4249999999999998,0.14829999999999988,0.5732999999999997,0.5732999999999997,0.0,1.0
pa,PA,3978-86-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.028,4.077,4.0977,3.6903,-1.049,0.40739999999999954,1.049,0.40739999999999954,-1.4563999999999995,1.4563999999999995,3.0,0.0
pa,PA,405165-61-9,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.842,4.536,4.9161,4.9161,-0.6939999999999995,0.0,0.6939999999999995,0.0,-0.6939999999999995,0.6939999999999995,4.0,4.0
pa,PA,41340-25-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.59,4.765,4.5824,4.4391,-0.17499999999999982,0.14329999999999998,0.17499999999999982,0.14329999999999998,-0.3182999999999998,0.3182999999999998,1.0,2.0
pa,PA,42057-22-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.014,4.014,4.6159,4.6159,-1.0000000000000004,0.0,1.0000000000000004,0.0,-1.0000000000000004,1.0000000000000004,0.0,0.0
pa,PA,42461-84-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.128,4.812,4.861,4.3437,-0.6840000000000002,0.5172999999999996,0.6840000000000002,0.5172999999999996,-1.2012999999999998,1.2012999999999998,2.0,3.0
pa,PA,42924-53-8,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.244,3.848,3.7267,3.7433,-0.6039999999999996,-0.016599999999999948,0.6039999999999996,0.016599999999999948,-0.5873999999999997,0.5873999999999997,2.0,4.0
pa,PA,4342-03-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.29,4.887,4.3047,4.3047,0.40300000000000047,0.0,0.40300000000000047,0.0,0.40300000000000047,0.40300000000000047,2.0,2.0
pa,PA,440-17-5,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.487,3.94,4.6385,4.6385,1.5470000000000002,0.0,1.5470000000000002,0.0,1.5470000000000002,1.5470000000000002,0.0,0.0
pa,PA,444731-52-6,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,6.16,6.307,5.9805,6.0797,-0.14700000000000024,-0.09919999999999973,0.14700000000000024,0.09919999999999973,-0.04780000000000051,0.04780000000000051,2.0,4.0
pa,PA,446-86-6,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,5.159,5.98,5.9703,5.7712,-0.8210000000000006,0.1990999999999996,0.8210000000000006,0.1990999999999996,-1.0201000000000002,1.0201000000000002,2.0,0.0
pa,PA,452-35-7,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.961,4.06,3.9909,3.928,-0.09899999999999975,0.06289999999999996,0.09899999999999975,0.06289999999999996,-0.1618999999999997,0.1618999999999997,1.0,2.0
pa,PA,475207-59-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.344,4.245,4.1233,4.3611,0.0990000000000002,-0.2378,0.0990000000000002,0.2378,0.3368000000000002,0.3368000000000002,0.0,3.0
pa,PA,50-01-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.402,4.579,4.4077,4.1655,-0.1769999999999996,0.24220000000000041,0.1769999999999996,0.24220000000000041,-0.4192,0.4192,4.0,2.0
pa,PA,50-02-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.313,3.373,4.0035,4.0035,-0.06000000000000005,0.0,0.06000000000000005,0.0,-0.06000000000000005,0.06000000000000005,0.0,0.0
pa,PA,50-04-4,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.793,4.189,4.5662,4.3392,-0.3959999999999999,0.2270000000000003,0.3959999999999999,0.2270000000000003,-0.6230000000000002,0.6230000000000002,0.0,4.0
pa,PA,50-27-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.067,4.186,4.2486,3.7053,-0.11899999999999977,0.5432999999999999,0.11899999999999977,0.5432999999999999,-0.6622999999999997,0.6622999999999997,0.0,4.0
pa,PA,50-28-2,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,4.045,4.444,4.3228,4.115,-0.399,0.20779999999999976,0.399,0.20779999999999976,-0.6067999999999998,0.6067999999999998,0.0,3.0
pa,PA,50-35-1,pa_h3n2,pa_h5n1,h3n2,h5n1,H3N2,H5N1,H3N2 - H5N1,3.809,5.488,4.7379,3.9771,-1.6790000000000003,0.7607999999999997,1.6790000000000003,0.7607999999999997,-2.4398,2.4398,4.0,3.0
