compound_id,target_id,target_class,strain,isomeric_smiles,label_pkd,glidesp_pr,pignet2_pr,ligunity_pr,boltz2_pr,balm_pr,mammal_pr,label_source,round_id
21679-14-1,pa_ph1n1,PA,pH1N1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3.601,0.6528,0.5232,0.6086,0.7117,0.0689,0.7001,synthetic,round_0
21736-83-4,pa_ph1n1,PA,pH1N1,C[NH2+][C@@H]1[C@H](O)[C@H]([NH2+]C)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,3.549,0.3031,0.0651,0.2702,0.048,0.044,0.2468,synthetic,round_0
2192-20-3,pa_ph1n1,PA,pH1N1,OCCOCC[NH+]1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,5.376,0.684,0.6454,0.9483,0.946,0.3743,0.6489,synthetic,round_0
220127-57-1,pa_ph1n1,PA,pH1N1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.885,0.426,0.2705,0.6475,0.2925,0.0324,0.245,synthetic,round_0
220620-09-7,pa_ph1n1,PA,pH1N1,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4.426,0.9415,0.9964,0.8518,0.7083,0.387,0.0265,synthetic,round_0
22260-51-1,pa_ph1n1,PA,pH1N1,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2([O-])O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,5.999,0.9501,0.959,0.979,0.9868,0.0652,0.1128,synthetic,round_0
223673-61-8,pa_ph1n1,PA,pH1N1,Nc1nc(CC(=O)Nc2ccc(CC[NH2+]C[C@H](O)c3ccccc3)cc2)cs1,4.858,0.9909,0.9961,0.9854,0.8919,0.4565,0.7136,synthetic,round_0
224785-90-4,pa_ph1n1,PA,pH1N1,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,4.611,0.2421,0.5398,0.8292,0.8344,0.523,0.3948,synthetic,round_0
22916-47-8,pa_ph1n1,PA,pH1N1,Clc1ccc(CO[C@@H](Cn2cc[nH+]c2)c2ccc(Cl)cc2Cl)c(Cl)c1,3.496,0.3865,0.2027,0.4161,0.0818,0.784,0.7007,synthetic,round_0
231277-92-2,pa_ph1n1,PA,pH1N1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.412,0.6215,0.4213,0.5523,0.9455,0.1089,0.213,synthetic,round_0
242478-38-2,pa_ph1n1,PA,pH1N1,O=C(O[C@H]1C[N@H+]2CC[C@@H]1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,4.661,0.6406,0.5097,0.4769,0.4277,0.982,0.3659,synthetic,round_0
2447-57-6,pa_ph1n1,PA,pH1N1,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,3.508,0.035,0.0388,0.0936,0.1597,0.3182,0.742,synthetic,round_0
24729-96-2,pa_ph1n1,PA,pH1N1,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[C@H](C)Cl)[N@@H+](C)C1,6.523,0.7119,0.4545,0.999,0.9965,0.8003,0.9006,synthetic,round_0
25451-15-4,pa_ph1n1,PA,pH1N1,NC(=O)OCC(COC(N)=O)c1ccccc1,5.508,0.8328,0.9974,0.5476,0.6387,0.489,0.7621,synthetic,round_0
2627-69-2,pa_ph1n1,PA,pH1N1,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,3.114,0.8394,0.6402,0.2892,0.026,0.2975,0.0433,synthetic,round_0
26807-65-8,pa_ph1n1,PA,pH1N1,C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,3.906,0.9718,0.999,0.991,0.9286,0.4579,0.5342,synthetic,round_0
269055-15-4,pa_ph1n1,PA,pH1N1,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,6.367,0.6431,0.864,0.8826,0.9981,0.9102,0.7624,synthetic,round_0
274693-27-5,pa_ph1n1,PA,pH1N1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,5.367,0.6824,0.1578,0.6347,0.952,0.8159,0.0557,synthetic,round_0
27833-64-3,pa_ph1n1,PA,pH1N1,C[NH+]1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.58,0.0464,0.8519,0.2606,0.4796,0.1542,0.0998,synthetic,round_0
2809-21-4,pa_ph1n1,PA,pH1N1,C[C@](O)(P(=O)([O-])[O-])P(=O)([O-])O,4.679,0.9883,0.9982,0.9948,0.9706,0.7859,0.8059,synthetic,round_0
28657-80-9,pa_ph1n1,PA,pH1N1,CCn1nc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,5.095,0.3434,0.6321,0.8368,0.6849,0.4491,0.0661,synthetic,round_0
286930-03-8,pa_ph1n1,PA,pH1N1,CC(C)C(=O)Oc1ccc(CO)cc1[C@@H](CC[NH+](C(C)C)C(C)C)c1ccccc1,4.48,0.1811,0.8057,0.387,0.5637,0.5278,0.8163,synthetic,round_0
297-76-7,pa_ph1n1,PA,pH1N1,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4.879,0.001,0.0713,0.0714,0.3422,0.6599,0.903,synthetic,round_0
302-79-4,pa_ph1n1,PA,pH1N1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,3.767,0.2142,0.0246,0.6817,0.488,0.0079,0.113,synthetic,round_0
302962-49-8,pa_ph1n1,PA,pH1N1,Cc1nc(N2CCN(CCO)CC2)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)[nH+]1,4.042,0.7765,0.8243,0.7465,0.2637,0.5196,0.6095,synthetic,round_0
304-20-1,pa_ph1n1,PA,pH1N1,NNc1[nH+]ncc2ccccc12,4.808,0.5075,0.5721,0.4049,0.4931,0.9086,0.7036,synthetic,round_0
3056-17-5,pa_ph1n1,PA,pH1N1,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,3.822,0.2217,0.3066,0.8487,0.7976,0.5336,0.0337,synthetic,round_0
30652-11-0,pa_ph1n1,PA,pH1N1,Cc1c(O)c(=O)ccn1C,4.3,0.9972,0.9943,0.2874,0.5384,0.0411,0.3413,synthetic,round_0
319460-85-0,pa_ph1n1,PA,pH1N1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,7.05,0.926,0.9471,0.9932,0.999,0.997,0.9378,synthetic,round_0
320345-99-1,pa_ph1n1,PA,pH1N1,O=C(O[C@H]1C[N@+]2(CCCOc3ccccc3)CC[C@H]1CC2)C(O)(c1cccs1)c1cccs1,4.846,0.5134,0.8968,0.9987,0.8643,0.0861,0.0865,synthetic,round_0
321-30-2,pa_ph1n1,PA,pH1N1,Nc1ncnc2[nH]cnc12,4.865,0.973,0.8722,0.8936,0.9084,0.1519,0.5895,synthetic,round_0
33069-62-4,pa_ph1n1,PA,pH1N1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,3.303,0.6712,0.7882,0.2916,0.2985,0.1138,0.3023,synthetic,round_0
330784-47-9,pa_ph1n1,PA,pH1N1,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,4.496,0.9954,0.9868,0.8943,0.9535,0.2857,0.1888,synthetic,round_0
33402-03-8,pa_ph1n1,PA,pH1N1,C[C@H]([NH3+])[C@H](O)c1cccc(O)c1,4.197,0.633,0.7532,0.3937,0.2929,0.5029,0.1797,synthetic,round_0
33419-42-0,pa_ph1n1,PA,pH1N1,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,6.376,0.9908,0.9983,0.9421,0.9725,0.8135,0.857,synthetic,round_0
341031-54-7,pa_ph1n1,PA,pH1N1,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.385,0.999,0.9224,0.9954,0.709,0.9736,0.9923,synthetic,round_0
34183-22-7,pa_ph1n1,PA,pH1N1,CCC[NH2+]C[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,4.798,0.602,0.1422,0.7387,0.9275,0.5327,0.792,synthetic,round_0
34381-68-5,pa_ph1n1,PA,pH1N1,CCCC(=O)Nc1ccc(OC[C@@H](O)C[NH2+]C(C)C)c(C(C)=O)c1,4.444,0.0522,0.9788,0.28,0.5727,0.8167,0.2029,synthetic,round_0
34552-83-5,pa_ph1n1,PA,pH1N1,CN(C)C(=O)C(CC[N@H+]1CC[C@](O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,5.177,0.9642,0.8565,0.7263,0.5197,0.5998,0.6599,synthetic,round_0
34580-14-8,pa_ph1n1,PA,pH1N1,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,4.434,0.0159,0.127,0.1995,0.0193,0.0543,0.1197,synthetic,round_0
3543-75-7,pa_ph1n1,PA,pH1N1,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,4.012,0.9086,0.8902,0.9484,0.7691,0.0018,0.1783,synthetic,round_0
36322-90-4,pa_ph1n1,PA,pH1N1,CN1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,5.863,0.4781,0.5412,0.7944,0.9312,0.4035,0.8812,synthetic,round_0
364782-34-3,pa_ph1n1,PA,pH1N1,C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,4.273,0.0175,0.0226,0.4254,0.6838,0.2037,0.8713,synthetic,round_0
367514-88-3,pa_ph1n1,PA,pH1N1,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1C[NH+]1CCN(c2nsc3ccccc23)CC1,5.431,0.9783,0.6552,0.9648,0.753,0.1463,0.7065,synthetic,round_0
36791-04-5,pa_ph1n1,PA,pH1N1,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3.992,0.9584,0.9898,0.8579,0.7334,0.3941,0.734,synthetic,round_0
3717-88-2,pa_ph1n1,PA,pH1N1,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,5.209,0.3899,0.4382,0.5862,0.8297,0.8488,0.3896,synthetic,round_0
3801-06-7,pa_ph1n1,PA,pH1N1,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.838,0.4518,0.2683,0.2885,0.5656,0.4656,0.5207,synthetic,round_0
380843-75-4,pa_ph1n1,PA,pH1N1,COc1cc(Nc2c(C#N)cnc3cc(OCCC[NH+]4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,6.033,0.7931,0.9842,0.9952,0.9688,0.8777,0.0606,synthetic,round_0
38194-50-2,pa_ph1n1,PA,pH1N1,CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc([S@](C)=O)cc1,4.751,0.2496,0.7434,0.9498,0.6219,0.7455,0.428,synthetic,round_0
38304-91-5,pa_ph1n1,PA,pH1N1,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],4.818,0.7133,0.8724,0.9379,0.8926,0.1623,0.3645,synthetic,round_0
389-08-2,pa_ph1n1,PA,pH1N1,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,3.964,0.0065,0.004,0.0276,0.0819,0.5355,0.5132,synthetic,round_0
3963-95-9,pa_ph1n1,PA,pH1N1,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12,4.037,0.487,0.7281,0.3954,0.4636,0.1444,0.4042,synthetic,round_0
3978-86-7,pa_ph1n1,PA,pH1N1,C[NH+]1CCC(=C2c3ccccc3CCc3cccnc32)CC1,3.61,0.1316,0.2736,0.0957,0.1522,0.4852,0.814,synthetic,round_0
405165-61-9,pa_ph1n1,PA,pH1N1,[NH3+][C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2Cl)C1,3.825,0.7849,0.8205,0.6649,0.6428,0.3602,0.5601,synthetic,round_0
41340-25-4,pa_ph1n1,PA,pH1N1,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)[O-])OCC3,4.307,0.6434,0.7715,0.192,0.3424,0.8701,0.698,synthetic,round_0
42057-22-7,pa_ph1n1,PA,pH1N1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],4.184,0.7802,0.9655,0.9921,0.9931,0.2132,0.0999,synthetic,round_0
42461-84-7,pa_ph1n1,PA,pH1N1,Cc1c(Nc2ncccc2C(=O)[O-])cccc1C(F)(F)F,4.241,0.1078,0.0829,0.1615,0.2252,0.365,0.6157,synthetic,round_0
42924-53-8,pa_ph1n1,PA,pH1N1,COc1ccc2cc(CCC(C)=O)ccc2c1,3.172,0.4048,0.6971,0.731,0.5624,0.4758,0.0542,synthetic,round_0
4342-03-4,pa_ph1n1,PA,pH1N1,CN(C)/N=N\c1nc[nH]c1C(N)=O,5.606,0.8178,0.537,0.599,0.9062,0.8447,0.1452,synthetic,round_0
440-17-5,pa_ph1n1,PA,pH1N1,CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.621,0.7905,0.5229,0.2014,0.2018,0.3032,0.4209,synthetic,round_0
444731-52-6,pa_ph1n1,PA,pH1N1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,6.423,0.6984,0.9831,0.9343,0.9963,0.8251,0.6989,synthetic,round_0
446-86-6,pa_ph1n1,PA,pH1N1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,6.333,0.9341,0.9493,0.9846,0.9568,0.9927,0.9865,synthetic,round_0
452-35-7,pa_ph1n1,PA,pH1N1,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,3.761,0.2141,0.238,0.4749,0.1481,0.0596,0.3763,synthetic,round_0
475207-59-1,pa_ph1n1,PA,pH1N1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,3.83,0.7031,0.743,0.23,0.1319,0.311,0.8018,synthetic,round_0
50-01-1,pa_ph1n1,PA,pH1N1,NC(N)=[NH2+],4.457,0.3922,0.3715,0.2239,0.5079,0.5159,0.5002,synthetic,round_0
50-02-2,pa_ph1n1,PA,pH1N1,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.31,0.0018,0.0118,0.3495,0.207,0.0897,0.563,synthetic,round_0
50-04-4,pa_ph1n1,PA,pH1N1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,4.365,0.4287,0.9783,0.0453,0.0099,0.8424,0.3966,synthetic,round_0
50-27-1,pa_ph1n1,PA,pH1N1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,3.165,0.8302,0.7388,0.7641,0.92,0.7208,0.074,synthetic,round_0
50-28-2,pa_ph1n1,PA,pH1N1,C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CC[C@H]2O,4.284,0.758,0.1744,0.2617,0.6822,0.302,0.8381,synthetic,round_0
50-35-1,pa_ph1n1,PA,pH1N1,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,4.329,0.2379,0.2085,0.9604,0.8534,0.2028,0.2582,synthetic,round_0
50-41-9,pa_ph1n1,PA,pH1N1,CC[NH+](CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,4.232,0.144,0.1472,0.4815,0.3608,0.3257,0.7293,synthetic,round_0
50-55-5,pa_ph1n1,PA,pH1N1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,3.989,0.1914,0.2724,0.5855,0.3801,0.447,0.054,synthetic,round_0
50-63-5,pa_ph1n1,PA,pH1N1,CC[NH+](CC)CCC[C@@H](C)Nc1cc[nH+]c2cc(Cl)ccc12,3.998,0.266,0.8167,0.491,0.1204,0.338,0.1238,synthetic,round_0
50-78-2,pa_ph1n1,PA,pH1N1,CC(=O)Oc1ccccc1C(=O)[O-],5.036,0.522,0.3097,0.0285,0.0666,0.7798,0.9741,synthetic,round_0
50-81-7,pa_ph1n1,PA,pH1N1,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,5.083,0.0933,0.084,0.8508,0.2203,0.2864,0.3781,synthetic,round_0
50-91-9,pa_ph1n1,PA,pH1N1,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1F,3.767,0.4448,0.1498,0.318,0.3269,0.8753,0.8297,synthetic,round_0
50700-72-6,pa_ph1n1,PA,pH1N1,CC(=O)O[C@@H]1C[C@H]2CC[C@@H]3[C@@H](CC[C@]4(C)[C@@H]3C[C@@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@]2(C)C[C@H]1[NH+]1CCCCC1,5.384,0.464,0.5767,0.864,0.8778,0.4818,0.8005,synthetic,round_0
51-21-8,pa_ph1n1,PA,pH1N1,O=c1[nH]cc(F)c(=O)[nH]1,4.4,0.3006,0.8726,0.0738,0.4286,0.6968,0.8774,synthetic,round_0
51-52-5,pa_ph1n1,PA,pH1N1,CCCc1cc(=O)[nH]c(=S)[nH]1,4.195,0.0518,0.1575,0.2404,0.5535,0.2059,0.0755,synthetic,round_0
51333-22-3,pa_ph1n1,PA,pH1N1,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.796,0.8178,0.4243,0.8751,0.9258,0.209,0.2033,synthetic,round_0
51481-61-9,pa_ph1n1,PA,pH1N1,CN/C(=N\C#N)NCCSCc1[nH+]c[nH]c1C,4.438,0.5645,0.2882,0.191,0.4773,0.977,0.8824,synthetic,round_0
51803-78-2,pa_ph1n1,PA,pH1N1,CS(=O)(=O)[N-]c1ccc([N+](=O)[O-])cc1Oc1ccccc1,3.0,0.9558,0.8021,0.7059,0.4504,0.8433,0.2131,synthetic,round_0
518048-05-0,pa_ph1n1,PA,pH1N1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,4.564,0.2326,0.3694,0.1591,0.0561,0.1523,0.2283,synthetic,round_0
52-21-1,pa_ph1n1,PA,pH1N1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,5.154,0.8806,0.5957,0.8566,0.619,0.52,0.9662,synthetic,round_0
52-86-8,pa_ph1n1,PA,pH1N1,O=C(CCC[N@H+]1CC[C@](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.993,0.2741,0.8681,0.6843,0.8941,0.8409,0.5739,synthetic,round_0
521-78-8,pa_ph1n1,PA,pH1N1,C[C@H](CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,5.175,0.3854,0.8486,0.6655,0.682,0.9645,0.7914,synthetic,round_0
527-07-1,pa_ph1n1,PA,pH1N1,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.29,0.9028,0.8304,0.7332,0.9317,0.5536,0.2816,synthetic,round_0
53-86-1,pa_ph1n1,PA,pH1N1,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,4.471,0.6354,0.3272,0.2467,0.1433,0.0858,0.4631,synthetic,round_0
532-03-6,pa_ph1n1,PA,pH1N1,COc1ccccc1OC[C@@H](O)COC(N)=O,3.319,0.3584,0.9048,0.2332,0.5901,0.0038,0.0878,synthetic,round_0
53885-35-1,pa_ph1n1,PA,pH1N1,Clc1ccccc1C[N@@H+]1CCc2sccc2C1,6.492,0.9429,0.949,0.9698,0.9799,0.87,0.8776,synthetic,round_0
54-85-3,pa_ph1n1,PA,pH1N1,NNC(=O)c1ccncc1,3.952,0.8273,0.5123,0.096,0.3527,0.4292,0.1004,synthetic,round_0
54029-12-8,pa_ph1n1,PA,pH1N1,CCC[S@@](=O)c1ccc2[nH]/c(=N\C(=O)OC)[nH]c2c1,4.264,0.1516,0.668,0.9401,0.6766,0.7309,0.6861,synthetic,round_0
540737-29-9,pa_ph1n1,PA,pH1N1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,4.087,0.871,0.7896,0.5482,0.1854,0.268,0.1441,synthetic,round_0
541-15-1,pa_ph1n1,PA,pH1N1,C[N+](C)(C)C[C@@H](O)CC(=O)[O-],3.474,0.3448,0.1984,0.1925,0.1966,0.8181,0.8172,synthetic,round_0
541-22-0,pa_ph1n1,PA,pH1N1,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,4.042,0.899,0.6677,0.1506,0.1394,0.769,0.5988,synthetic,round_0
5451-09-2,pa_ph1n1,PA,pH1N1,[NH3+]CC(=O)CCC(=O)[O-],3.704,0.861,0.538,0.2295,0.0681,0.0862,0.5271,synthetic,round_0
54527-84-3,pa_ph1n1,PA,pH1N1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[N@@H+](C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,4.333,0.1409,0.0915,0.1296,0.1138,0.9174,0.9563,synthetic,round_0
548-62-9,pa_ph1n1,PA,pH1N1,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.638,0.4764,0.7739,0.9154,0.9748,0.087,0.0952,synthetic,round_0
548-73-2,pa_ph1n1,PA,pH1N1,O=C(CCC[N@@H+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,4.099,0.0472,0.2681,0.1092,0.3768,0.5737,0.3873,synthetic,round_0
549-18-8,pa_ph1n1,PA,pH1N1,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,3.318,0.1373,0.114,0.8124,0.6337,0.0047,0.0042,synthetic,round_0
55-06-1,pa_ph1n1,PA,pH1N1,[NH3+][C@@H](Cc1cc(I)c(Oc2ccc([O-])c(I)c2)c(I)c1)C(=O)[O-],3.873,0.2481,0.5444,0.5111,0.4498,0.2294,0.2844,synthetic,round_0
55-98-1,pa_ph1n1,PA,pH1N1,CS(=O)(=O)OCCCCOS(C)(=O)=O,4.156,0.8873,0.993,0.7437,0.818,0.3808,0.4355,synthetic,round_0
550-99-2,pa_ph1n1,PA,pH1N1,c1ccc2c(CC3=[NH+]CCN3)cccc2c1,3.772,0.1936,0.3479,0.7199,0.9638,0.0018,0.2809,synthetic,round_0
55079-83-9,pa_ph1n1,PA,pH1N1,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,3.862,0.9965,0.9814,0.9154,0.9957,0.9596,0.1438,synthetic,round_0
55268-74-1,pa_ph1n1,PA,pH1N1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,4.918,0.7652,0.7263,0.3012,0.3832,0.3176,0.0446,synthetic,round_0
553-08-2,pa_ph1n1,PA,pH1N1,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,3.611,0.8883,0.969,0.9817,0.9321,0.5372,0.1389,synthetic,round_0
555-30-6,pa_ph1n1,PA,pH1N1,C[C@]([NH3+])(Cc1ccc(O)c(O)c1)C(=O)[O-],4.077,0.95,0.9121,0.5373,0.8762,0.4343,0.774,synthetic,round_0
5593-20-4,pa_ph1n1,PA,pH1N1,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.059,0.994,0.625,0.0568,0.0535,0.0107,0.0067,synthetic,round_0
56-85-9,pa_ph1n1,PA,pH1N1,NC(=O)CC[C@H]([NH3+])C(=O)[O-],4.618,0.8745,0.5299,0.5603,0.8127,0.9736,0.9367,synthetic,round_0
56180-94-0,pa_ph1n1,PA,pH1N1,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,4.187,0.0984,0.0448,0.1032,0.0708,0.5618,0.6353,synthetic,round_0
56211-40-6,pa_ph1n1,PA,pH1N1,Cc1cccc(Nc2cc[nH+]cc2S(=O)(=O)[N-]C(=O)NC(C)C)c1,5.521,0.7166,0.7836,0.7585,0.6726,0.8785,0.7723,synthetic,round_0
56296-78-7,pa_ph1n1,PA,pH1N1,C[NH2+]CC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,5.957,0.1257,0.3518,0.8702,0.8684,0.9862,0.8201,synthetic,round_0
57-41-0,pa_ph1n1,PA,pH1N1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,4.131,0.8922,0.9702,0.6903,0.1713,0.9128,0.8854,synthetic,round_0
57-66-9,pa_ph1n1,PA,pH1N1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,5.76,0.4902,0.4133,0.1281,0.731,0.4414,0.4374,synthetic,round_0
57-68-1,pa_ph1n1,PA,pH1N1,Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1,3.941,0.2095,0.7456,0.5938,0.2066,0.853,0.2274,synthetic,round_0
57248-88-1,pa_ph1n1,PA,pH1N1,[NH3+]CC[C@](O)(P(=O)([O-])[O-])P(=O)([O-])O,3.845,0.9927,0.9694,0.9891,0.9781,0.8211,0.4969,synthetic,round_0
